Order2019	POAexemptCode	Description
46086	S52.692P	"Other fracture of lower end of left ulna, subsequent encounter for closed fracture with malunion"
46087	S52.692Q	"Other fracture of lower end of left ulna, subsequent encounter for open fracture type I or II with malunion"
46088	S52.692R	"Other fracture of lower end of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
46089	S52.692S	"Other fracture of lower end of left ulna, sequela"
46094	S52.699D	"Other fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with routine healing"
46095	S52.699E	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type I or II with routine healing"
46096	S52.699F	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
46097	S52.699G	"Other fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with delayed healing"
46098	S52.699H	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type I or II with delayed healing"
46099	S52.699J	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
46100	S52.699K	"Other fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with nonunion"
46101	S52.699M	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type I or II with nonunion"
46102	S52.699N	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
46103	S52.699P	"Other fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with malunion"
46104	S52.699Q	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type I or II with malunion"
46105	S52.699R	"Other fracture of lower end of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
46106	S52.699S	"Other fracture of lower end of unspecified ulna, sequela"
46112	S52.90XD	"Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with routine healing"
46113	S52.90XE	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with routine healing"
46114	S52.90XF	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
46115	S52.90XG	"Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with delayed healing"
46116	S52.90XH	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with delayed healing"
46117	S52.90XJ	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
46118	S52.90XK	"Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with nonunion"
46119	S52.90XM	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with nonunion"
46120	S52.90XN	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
46121	S52.90XP	"Unspecified fracture of unspecified forearm, subsequent encounter for closed fracture with malunion"
46122	S52.90XQ	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type I or II with malunion"
46123	S52.90XR	"Unspecified fracture of unspecified forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
46124	S52.90XS	"Unspecified fracture of unspecified forearm, sequela"
46129	S52.91XD	"Unspecified fracture of right forearm, subsequent encounter for closed fracture with routine healing"
46130	S52.91XE	"Unspecified fracture of right forearm, subsequent encounter for open fracture type I or II with routine healing"
46131	S52.91XF	"Unspecified fracture of right forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
46132	S52.91XG	"Unspecified fracture of right forearm, subsequent encounter for closed fracture with delayed healing"
46133	S52.91XH	"Unspecified fracture of right forearm, subsequent encounter for open fracture type I or II with delayed healing"
46134	S52.91XJ	"Unspecified fracture of right forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
46135	S52.91XK	"Unspecified fracture of right forearm, subsequent encounter for closed fracture with nonunion"
46136	S52.91XM	"Unspecified fracture of right forearm, subsequent encounter for open fracture type I or II with nonunion"
46137	S52.91XN	"Unspecified fracture of right forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
46138	S52.91XP	"Unspecified fracture of right forearm, subsequent encounter for closed fracture with malunion"
46139	S52.91XQ	"Unspecified fracture of right forearm, subsequent encounter for open fracture type I or II with malunion"
46140	S52.91XR	"Unspecified fracture of right forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
46141	S52.91XS	"Unspecified fracture of right forearm, sequela"
46146	S52.92XD	"Unspecified fracture of left forearm, subsequent encounter for closed fracture with routine healing"
46147	S52.92XE	"Unspecified fracture of left forearm, subsequent encounter for open fracture type I or II with routine healing"
46148	S52.92XF	"Unspecified fracture of left forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
46149	S52.92XG	"Unspecified fracture of left forearm, subsequent encounter for closed fracture with delayed healing"
46150	S52.92XH	"Unspecified fracture of left forearm, subsequent encounter for open fracture type I or II with delayed healing"
46151	S52.92XJ	"Unspecified fracture of left forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
46152	S52.92XK	"Unspecified fracture of left forearm, subsequent encounter for closed fracture with nonunion"
46153	S52.92XM	"Unspecified fracture of left forearm, subsequent encounter for open fracture type I or II with nonunion"
46154	S52.92XN	"Unspecified fracture of left forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
46155	S52.92XP	"Unspecified fracture of left forearm, subsequent encounter for closed fracture with malunion"
46156	S52.92XQ	"Unspecified fracture of left forearm, subsequent encounter for open fracture type I or II with malunion"
46157	S52.92XR	"Unspecified fracture of left forearm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
46158	S52.92XS	"Unspecified fracture of left forearm, sequela"
46164	S53.001D	"Unspecified subluxation of right radial head, subsequent encounter"
46165	S53.001S	"Unspecified subluxation of right radial head, sequela"
46168	S53.002D	"Unspecified subluxation of left radial head, subsequent encounter"
46169	S53.002S	"Unspecified subluxation of left radial head, sequela"
46172	S53.003D	"Unspecified subluxation of unspecified radial head, subsequent encounter"
46173	S53.003S	"Unspecified subluxation of unspecified radial head, sequela"
46176	S53.004D	"Unspecified dislocation of right radial head, subsequent encounter"
46177	S53.004S	"Unspecified dislocation of right radial head, sequela"
46180	S53.005D	"Unspecified dislocation of left radial head, subsequent encounter"
46181	S53.005S	"Unspecified dislocation of left radial head, sequela"
46184	S53.006D	"Unspecified dislocation of unspecified radial head, subsequent encounter"
46185	S53.006S	"Unspecified dislocation of unspecified radial head, sequela"
46189	S53.011D	"Anterior subluxation of right radial head, subsequent encounter"
46190	S53.011S	"Anterior subluxation of right radial head, sequela"
46193	S53.012D	"Anterior subluxation of left radial head, subsequent encounter"
46194	S53.012S	"Anterior subluxation of left radial head, sequela"
46197	S53.013D	"Anterior subluxation of unspecified radial head, subsequent encounter"
46198	S53.013S	"Anterior subluxation of unspecified radial head, sequela"
46201	S53.014D	"Anterior dislocation of right radial head, subsequent encounter"
46202	S53.014S	"Anterior dislocation of right radial head, sequela"
46205	S53.015D	"Anterior dislocation of left radial head, subsequent encounter"
46206	S53.015S	"Anterior dislocation of left radial head, sequela"
46209	S53.016D	"Anterior dislocation of unspecified radial head, subsequent encounter"
46210	S53.016S	"Anterior dislocation of unspecified radial head, sequela"
46214	S53.021D	"Posterior subluxation of right radial head, subsequent encounter"
46215	S53.021S	"Posterior subluxation of right radial head, sequela"
46218	S53.022D	"Posterior subluxation of left radial head, subsequent encounter"
46219	S53.022S	"Posterior subluxation of left radial head, sequela"
46222	S53.023D	"Posterior subluxation of unspecified radial head, subsequent encounter"
46223	S53.023S	"Posterior subluxation of unspecified radial head, sequela"
46226	S53.024D	"Posterior dislocation of right radial head, subsequent encounter"
46227	S53.024S	"Posterior dislocation of right radial head, sequela"
46230	S53.025D	"Posterior dislocation of left radial head, subsequent encounter"
46231	S53.025S	"Posterior dislocation of left radial head, sequela"
